location;date;cases;deaths;tests;vaccinations
Greece;05.08.2020;119.0;1.0;9874.0;
Greece;06.08.2020;149.0;0.0;9810.0;
Greece;07.08.2020;147.0;0.0;11590.0;
Greece;08.08.2020;151.0;1.0;9314.0;
Greece;09.08.2020;202.0;1.0;10701.0;
Greece;10.08.2020;126.0;1.0;7180.0;
Greece;11.08.2020;193.0;1.0;10561.0;
Greece;12.08.2020;235.0;2.0;11046.0;
Greece;13.08.2020;204.0;5.0;7553.0;
Greece;14.08.2020;251.0;2.0;17583.0;
Greece;15.08.2020;226.0;3.0;10582.0;
Greece;16.08.2020;217.0;2.0;3808.0;
Greece;17.08.2020;147.0;2.0;7650.0;
Greece;18.08.2020;250.0;2.0;13910.0;
Greece;19.08.2020;212.0;3.0;63411.0;
Greece;20.08.2020;250.0;0.0;12168.0;
Greece;21.08.2020;204.0;3.0;;
Greece;22.08.2020;243.0;2.0;;
Greece;23.08.2020;283.0;2.0;;
Greece;24.08.2020;155.0;0.0;9758.0;
Greece;25.08.2020;168.0;1.0;14412.0;
Greece;26.08.2020;293.0;5.0;;
Greece;27.08.2020;251.0;6.0;;
Greece;28.08.2020;269.0;5.0;13833.0;
Greece;29.08.2020;177.0;1.0;13737.0;
Greece;30.08.2020;157.0;2.0;9880.0;
Greece;31.08.2020;183.0;4.0;8485.0;
Greece;01.09.2020;207.0;5.0;16979.0;
Greece;02.09.2020;233.0;2.0;14154.0;
Greece;03.09.2020;241.0;5.0;12066.0;
Greece;04.09.2020;202.0;1.0;10576.0;
Greece;05.09.2020;186.0;1.0;11922.0;
Greece;06.09.2020;138.0;4.0;;
Greece;07.09.2020;139.0;5.0;;
Greece;08.09.2020;169.0;1.0;;
Greece;09.09.2020;248.0;3.0;;
Greece;10.09.2020;372.0;4.0;;
Greece;11.09.2020;282.0;3.0;;
Greece;12.09.2020;302.0;2.0;;
Greece;13.09.2020;204.0;3.0;;
Greece;14.09.2020;180.0;5.0;7145.0;
Greece;15.09.2020;310.0;3.0;;
Greece;16.09.2020;311.0;3.0;;
Greece;17.09.2020;359.0;9.0;;
Greece;18.09.2020;338.0;2.0;;
Greece;19.09.2020;240.0;4.0;12301.0;
Greece;20.09.2020;164.0;7.0;8200.0;
Greece;21.09.2020;453.0;6.0;7905.0;
Greece;22.09.2020;333.0;8.0;10899.0;
Greece;23.09.2020;358.0;5.0;12212.0;
Greece;24.09.2020;341.0;9.0;13134.0;
Greece;25.09.2020;286.0;3.0;10073.0;
Greece;26.09.2020;315.0;7.0;21498.0;
Greece;27.09.2020;216.0;3.0;9966.0;
Greece;28.09.2020;263.0;4.0;6696.0;
Greece;29.09.2020;416.0;5.0;;
Greece;30.09.2020;352.0;3.0;;
Greece;01.10.2020;411.0;2.0;11571.0;
Greece;02.10.2020;460.0;5.0;10518.0;
Greece;03.10.2020;267.0;7.0;12593.0;
Greece;04.10.2020;229.0;4.0;10407.0;
Greece;05.10.2020;300.0;8.0;7275.0;
Greece;06.10.2020;399.0;3.0;13168.0;
Greece;07.10.2020;406.0;4.0;13096.0;
Greece;08.10.2020;434.0;6.0;12668.0;
Greece;09.10.2020;391.0;1.0;12414.0;
Greece;10.10.2020;306.0;5.0;15401.0;
Greece;11.10.2020;280.0;13.0;10357.0;
Greece;12.10.2020;294.0;7.0;6966.0;
Greece;13.10.2020;408.0;6.0;20820.0;
Greece;14.10.2020;435.0;7.0;21531.0;
Greece;15.10.2020;452.0;13.0;21962.0;
Greece;16.10.2020;503.0;8.0;21281.0;
Greece;17.10.2020;482.0;10.0;21129.0;
Greece;18.10.2020;438.0;9.0;15514.0;
Greece;19.10.2020;432.0;11.0;7524.0;
Greece;20.10.2020;667.0;8.0;21392.0;
Greece;21.10.2020;865.0;6.0;23900.0;
Greece;22.10.2020;882.0;15.0;23200.0;
Greece;23.10.2020;841.0;10.0;24011.0;
Greece;24.10.2020;935.0;5.0;22656.0;
Greece;25.10.2020;790.0;10.0;18636.0;
Greece;26.10.2020;714.0;7.0;13793.0;
Greece;27.10.2020;1256.0;12.0;23147.0;
Greece;28.10.2020;1547.0;10.0;24251.0;
Greece;29.10.2020;1211.0;12.0;12963.0;
Greece;30.10.2020;1686.0;5.0;29541.0;
Greece;31.10.2020;2055.0;6.0;26185.0;
Greece;01.11.2020;1678.0;9.0;;
Greece;02.11.2020;1151.0;7.0;;
Greece;03.11.2020;2166.0;13.0;27988.0;
Greece;04.11.2020;2646.0;18.0;27288.0;
Greece;05.11.2020;2915.0;29.0;26228.0;
Greece;06.11.2020;2447.0;13.0;29590.0;
Greece;07.11.2020;2555.0;34.0;27883.0;
Greece;08.11.2020;1889.0;35.0;16134.0;
Greece;09.11.2020;1489.0;41.0;11321.0;
Greece;10.11.2020;2383.0;41.0;27815.0;
Greece;11.11.2020;2751.0;43.0;29190.0;
Greece;12.11.2020;3316.0;50.0;28594.0;
Greece;13.11.2020;3038.0;38.0;29435.0;
Greece;14.11.2020;2835.0;38.0;28843.0;
Greece;15.11.2020;1695.0;71.0;15897.0;
Greece;16.11.2020;2198.0;59.0;13148.0;
Greece;17.11.2020;2422.0;63.0;29798.0;
Greece;18.11.2020;3209.0;60.0;31777.0;
Greece;19.11.2020;3227.0;59.0;31071.0;
Greece;20.11.2020;2551.0;72.0;31130.0;
Greece;21.11.2020;2309.0;108.0;30920.0;
Greece;22.11.2020;1498.0;103.0;15803.0;
Greece;23.11.2020;1387.0;84.0;;
Greece;24.11.2020;2131.0;101.0;;
Greece;25.11.2020;2151.0;87.0;;
Greece;26.11.2020;2018.0;99.0;31518.0;
Greece;27.11.2020;1981.0;101.0;30845.0;
Greece;28.11.2020;1747.0;121.0;29454.0;
Greece;29.11.2020;1193.0;98.0;16426.0;
Greece;30.11.2020;1044.0;85.0;11372.0;
Greece;01.12.2020;2199.0;111.0;30923.0;
Greece;02.12.2020;2185.0;89.0;28480.0;
Greece;03.12.2020;1882.0;100.0;29799.0;
Greece;04.12.2020;1648.0;98.0;27082.0;
Greece;05.12.2020;1383.0;98.0;27639.0;
Greece;06.12.2020;903.0;101.0;12968.0;
Greece;07.12.2020;1250.0;89.0;10526.0;
Greece;08.12.2020;1324.0;102.0;30050.0;
Greece;09.12.2020;1675.0;95.0;30292.0;
Greece;10.12.2020;1533.0;81.0;32494.0;
Greece;11.12.2020;1395.0;102.0;32747.0;
Greece;12.12.2020;1194.0;68.0;31284.0;
Greece;13.12.2020;692.0;85.0;15792.0;
Greece;14.12.2020;639.0;62.0;11979.0;
Greece;15.12.2020;1199.0;98.0;32937.0;
Greece;16.12.2020;1185.0;85.0;33727.0;
Greece;17.12.2020;1153.0;78.0;33509.0;
Greece;18.12.2020;874.0;96.0;36084.0;
Greece;19.12.2020;901.0;58.0;32601.0;
Greece;20.12.2020;587.0;70.0;15626.0;
Greece;21.12.2020;525.0;85.0;11861.0;
Greece;22.12.2020;833.0;83.0;33723.0;
Greece;23.12.2020;935.0;62.0;33587.0;
Greece;24.12.2020;870.0;55.0;31775.0;
Greece;25.12.2020;617.0;50.0;30062.0;
Greece;26.12.2020;262.0;46.0;5832.0;
Greece;27.12.2020;342.0;53.0;6143.0;
Greece;28.12.2020;475.0;66.0;7339.0;
Greece;29.12.2020;1045.0;58.0;31929.0;630.0
Greece;30.12.2020;942.0;58.0;35015.0;645.0
Greece;31.12.2020;932.0;50.0;31923.0;617.0
Greece;01.01.2021;597.0;43.0;28639.0;264.0
Greece;02.01.2021;262.0;40.0;4798.0;546.0
Greece;03.01.2021;390.0;36.0;8504.0;720.0
Greece;04.01.2021;427.0;54.0;8282.0;6458.0
Greece;05.01.2021;927.0;40.0;31996.0;6304.0
Greece;06.01.2021;814.0;48.0;30286.0;3985.0
Greece;07.01.2021;510.0;47.0;8697.0;5829.0
Greece;08.01.2021;717.0;49.0;36458.0;8827.0
Greece;09.01.2021;799.0;32.0;36683.0;5155.0
Greece;10.01.2021;445.0;36.0;19708.0;4218.0
Greece;11.01.2021;441.0;39.0;16670.0;5400.0
Greece;12.01.2021;841.0;27.0;41674.0;6430.0
Greece;13.01.2021;668.0;25.0;34980.0;8457.0
Greece;14.01.2021;595.0;33.0;35039.0;6028.0
Greece;15.01.2021;577.0;34.0;32528.0;4452.0
Greece;16.01.2021;510.0;20.0;30313.0;4979.0
Greece;17.01.2021;237.0;28.0;10795.0;
Greece;18.01.2021;318.0;19.0;8173.0;
Greece;19.01.2021;537.0;30.0;31599.0;8556.0
Greece;20.01.2021;511.0;27.0;30429.0;15377.0
Greece;21.01.2021;506.0;25.0;29455.0;16097.0
Greece;22.01.2021;562.0;28.0;32437.0;17949.0
Greece;23.01.2021;605.0;24.0;30996.0;16224.0
Greece;24.01.2021;334.0;24.0;11873.0;
Greece;25.01.2021;432.0;25.0;9394.0;
Greece;26.01.2021;814.0;21.0;36240.0;17804.0
Greece;27.01.2021;857.0;32.0;37695.0;18285.0
Greece;28.01.2021;713.0;18.0;34044.0;18245.0
Greece;29.01.2021;882.0;22.0;45381.0;19078.0
Greece;30.01.2021;795.0;15.0;31904.0;17924.0
Greece;31.01.2021;484.0;17.0;13157.0;
Greece;01.02.2021;538.0;33.0;11351.0;
Greece;02.02.2021;1221.0;22.0;37591.0;21811.0
Greece;03.02.2021;1150.0;27.0;38696.0;22494.0
Greece;04.02.2021;1069.0;25.0;44396.0;21601.0
Greece;05.02.2021;1172.0;19.0;45888.0;20413.0
Greece;06.02.2021;1106.0;29.0;46057.0;17721.0
Greece;07.02.2021;733.0;21.0;21997.0;
Greece;08.02.2021;629.0;25.0;18152.0;
Greece;09.02.2021;1492.0;20.0;53015.0;20307.0
Greece;10.02.2021;1482.0;17.0;51407.0;21663.0
Greece;11.02.2021;1323.0;22.0;50879.0;22881.0
Greece;12.02.2021;1372.0;21.0;47662.0;23622.0
Greece;13.02.2021;1222.0;26.0;45833.0;20331.0
Greece;14.02.2021;662.0;23.0;19694.0;
Greece;15.02.2021;696.0;26.0;13304.0;
Greece;16.02.2021;1081.0;29.0;40446.0;21021.0
Greece;17.02.2021;754.0;13.0;25724.0;27901.0
Greece;18.02.2021;1400.0;27.0;37009.0;30370.0
Greece;19.02.2021;1435.0;28.0;45653.0;30310.0
Greece;20.02.2021;1424.0;23.0;43310.0;29089.0
Greece;21.02.2021;884.0;25.0;23139.0;3809.0
Greece;22.02.2021;870.0;24.0;15610.0;33165.0
Greece;23.02.2021;2111.0;22.0;100543.0;32214.0
Greece;24.02.2021;1903.0;28.0;4215.0;31723.0
Greece;25.02.2021;1783.0;39.0;50247.0;32023.0
Greece;26.02.2021;1732.0;29.0;50334.0;30936.0
Greece;27.02.2021;1630.0;29.0;46065.0;28515.0
Greece;28.02.2021;1269.0;36.0;26330.0;
Greece;01.03.2021;1170.0;30.0;17936.0;
Greece;02.03.2021;2312.0;23.0;61255.0;35950.0
Greece;03.03.2021;2697.0;40.0;54553.0;34270.0
Greece;04.03.2021;2217.0;35.0;55702.0;33302.0
Greece;05.03.2021;2181.0;32.0;;34593.0
Greece;06.03.2021;2301.0;41.0;;
Guernsey;24.01.2021;;;;
Guernsey;25.01.2021;;;;
Guernsey;26.01.2021;;;;
Guernsey;27.01.2021;;;;
Guernsey;28.01.2021;;;;
Guernsey;29.01.2021;;;;
Guernsey;30.01.2021;;;;
Guernsey;31.01.2021;;;;
Guernsey;01.02.2021;;;;
Guernsey;02.02.2021;;;;
Guernsey;03.02.2021;;;;
Guernsey;04.02.2021;;;;
Guernsey;05.02.2021;;;;
Guernsey;06.02.2021;;;;
Guernsey;07.02.2021;;;;
Guernsey;08.02.2021;;;;
Guernsey;09.02.2021;;;;
Guernsey;10.02.2021;;;;
Guernsey;11.02.2021;;;;
Guernsey;12.02.2021;;;;
Guernsey;13.02.2021;;;;
Guernsey;14.02.2021;;;;
Guernsey;15.02.2021;;;;
Guernsey;16.02.2021;;;;
Guernsey;17.02.2021;;;;
Guernsey;18.02.2021;;;;
Guernsey;19.02.2021;;;;
Guernsey;20.02.2021;;;;
Guernsey;21.02.2021;;;;
Guernsey;22.02.2021;;;;
Guernsey;23.02.2021;;;;
Guernsey;24.02.2021;;;;
Guernsey;25.02.2021;;;;
Guernsey;26.02.2021;;;;
Guernsey;27.02.2021;;;;
Guernsey;28.02.2021;;;;
Guernsey;01.03.2021;;;;
Guernsey;02.03.2021;;;;
Hungary;04.03.2020;2.0;;;
Hungary;05.03.2020;0.0;;;
Hungary;06.03.2020;0.0;;39.0;
Hungary;07.03.2020;2.0;;50.0;
Hungary;08.03.2020;3.0;;43.0;
Hungary;09.03.2020;2.0;;;
Hungary;10.03.2020;0.0;;169.0;
Hungary;11.03.2020;4.0;;78.0;
Hungary;12.03.2020;0.0;;121.0;
Hungary;13.03.2020;6.0;;128.0;
Hungary;14.03.2020;11.0;;156.0;
Hungary;15.03.2020;2.0;1.0;222.0;
Hungary;16.03.2020;7.0;0.0;234.0;
Hungary;17.03.2020;11.0;0.0;117.0;
Hungary;18.03.2020;8.0;0.0;216.0;
Hungary;19.03.2020;15.0;0.0;519.0;
Hungary;20.03.2020;12.0;2.0;685.0;
Hungary;21.03.2020;18.0;1.0;470.0;
Hungary;22.03.2020;28.0;2.0;966.0;
Hungary;23.03.2020;36.0;1.0;1072.0;
Hungary;24.03.2020;20.0;2.0;598.0;
Hungary;25.03.2020;39.0;1.0;704.0;
Hungary;26.03.2020;35.0;0.0;1188.0;
Hungary;27.03.2020;39.0;0.0;1270.0;
Hungary;28.03.2020;43.0;1.0;1028.0;
Hungary;29.03.2020;65.0;2.0;1845.0;
Hungary;30.03.2020;39.0;2.0;1153.0;
Hungary;31.03.2020;45.0;1.0;845.0;
Hungary;01.04.2020;33.0;4.0;1062.0;
Hungary;02.04.2020;60.0;1.0;1193.0;
Hungary;03.04.2020;38.0;5.0;1368.0;
Hungary;04.04.2020;55.0;6.0;1655.0;
Hungary;05.04.2020;55.0;2.0;1826.0;
Hungary;06.04.2020;11.0;4.0;1032.0;
Hungary;07.04.2020;73.0;9.0;1464.0;
Hungary;08.04.2020;78.0;11.0;2002.0;
Hungary;09.04.2020;85.0;8.0;2078.0;
Hungary;10.04.2020;210.0;11.0;2122.0;
Hungary;11.04.2020;120.0;8.0;2013.0;
Hungary;12.04.2020;100.0;14.0;1571.0;
Hungary;13.04.2020;48.0;10.0;1287.0;
Hungary;14.04.2020;54.0;13.0;1006.0;
Hungary;15.04.2020;67.0;12.0;1501.0;
Hungary;16.04.2020;73.0;8.0;1163.0;
Hungary;17.04.2020;111.0;14.0;3101.0;
Hungary;18.04.2020;71.0;16.0;2311.0;
Hungary;19.04.2020;82.0;17.0;2452.0;
Hungary;20.04.2020;68.0;10.0;1704.0;
Hungary;21.04.2020;114.0;14.0;1995.0;
Hungary;22.04.2020;70.0;12.0;2650.0;
Hungary;23.04.2020;116.0;14.0;2688.0;
Hungary;24.04.2020;159.0;23.0;2861.0;
Hungary;25.04.2020;0.0;0.0;2550.0;
Hungary;26.04.2020;57.0;10.0;2704.0;
Hungary;27.04.2020;83.0;8.0;2120.0;
Hungary;28.04.2020;66.0;11.0;1547.0;
Hungary;29.04.2020;78.0;9.0;3128.0;
Hungary;30.04.2020;48.0;12.0;2651.0;
Hungary;01.05.2020;88.0;11.0;3380.0;
Hungary;02.05.2020;79.0;12.0;3220.0;
Hungary;03.05.2020;56.0;5.0;2459.0;
Hungary;04.05.2020;37.0;11.0;1948.0;
Hungary;05.05.2020;30.0;12.0;1599.0;
Hungary;06.05.2020;46.0;10.0;3178.0;
Hungary;07.05.2020;39.0;10.0;5301.0;
Hungary;08.05.2020;28.0;9.0;5022.0;
Hungary;09.05.2020;35.0;13.0;4200.0;
Hungary;10.05.2020;50.0;8.0;4999.0;
Hungary;11.05.2020;21.0;8.0;3908.0;
Hungary;12.05.2020;29.0;4.0;2554.0;
Hungary;13.05.2020;28.0;5.0;3781.0;
Hungary;14.05.2020;39.0;6.0;4758.0;
Hungary;15.05.2020;37.0;6.0;3979.0;
Hungary;16.05.2020;56.0;6.0;4192.0;
Hungary;17.05.2020;36.0;3.0;3708.0;
Hungary;18.05.2020;26.0;11.0;2106.0;
Hungary;19.05.2020;21.0;5.0;1454.0;
Hungary;20.05.2020;42.0;3.0;4032.0;
Hungary;21.05.2020;43.0;3.0;4782.0;
Hungary;22.05.2020;37.0;3.0;8290.0;
Hungary;23.05.2020;35.0;6.0;3459.0;
Hungary;24.05.2020;28.0;4.0;3665.0;
Hungary;25.05.2020;15.0;5.0;1694.0;
Hungary;26.05.2020;15.0;8.0;1644.0;
Hungary;27.05.2020;22.0;6.0;3697.0;
Hungary;28.05.2020;23.0;4.0;4051.0;
Hungary;29.05.2020;25.0;8.0;6141.0;
Hungary;30.05.2020;26.0;7.0;3410.0;
Hungary;31.05.2020;9.0;2.0;2418.0;
Hungary;01.06.2020;16.0;1.0;1985.0;
Hungary;02.06.2020;29.0;5.0;2004.0;
Hungary;03.06.2020;10.0;2.0;1603.0;
Hungary;04.06.2020;23.0;5.0;4322.0;
Hungary;05.06.2020;16.0;3.0;6712.0;
Hungary;06.06.2020;20.0;3.0;4247.0;
Hungary;07.06.2020;18.0;1.0;3349.0;
Hungary;08.06.2020;6.0;2.0;547.0;
Hungary;09.06.2020;3.0;2.0;3719.0;
Hungary;10.06.2020;10.0;1.0;3221.0;
Hungary;11.06.2020;12.0;2.0;4558.0;
Hungary;12.06.2020;14.0;2.0;4422.0;
Hungary;13.06.2020;11.0;4.0;3500.0;
Hungary;14.06.2020;5.0;3.0;3573.0;
Hungary;15.06.2020;7.0;1.0;1635.0;
Hungary;16.06.2020;1.0;2.0;1451.0;
Hungary;17.06.2020;1.0;2.0;5311.0;
Hungary;18.06.2020;1.0;1.0;3459.0;
Hungary;19.06.2020;2.0;0.0;3793.0;
Hungary;20.06.2020;5.0;2.0;3709.0;
Hungary;21.06.2020;8.0;0.0;3226.0;
Hungary;22.06.2020;8.0;2.0;1789.0;
Hungary;23.06.2020;5.0;1.0;746.0;
Hungary;24.06.2020;7.0;3.0;2559.0;
Hungary;25.06.2020;9.0;1.0;3709.0;
Hungary;26.06.2020;4.0;1.0;1927.0;
Hungary;27.06.2020;11.0;0.0;3207.0;
Hungary;28.06.2020;4.0;3.0;931.0;
Hungary;29.06.2020;3.0;4.0;2685.0;
Hungary;30.06.2020;10.0;0.0;1066.0;
Hungary;01.07.2020;2.0;1.0;2805.0;
Hungary;02.07.2020;9.0;1.0;1940.0;
Hungary;03.07.2020;6.0;1.0;1938.0;
Hungary;04.07.2020;2.0;1.0;1880.0;
Hungary;05.07.2020;9.0;0.0;2082.0;
Hungary;06.07.2020;6.0;0.0;493.0;
Hungary;07.07.2020;16.0;0.0;900.0;
Hungary;08.07.2020;5.0;0.0;1710.0;
Hungary;09.07.2020;10.0;2.0;909.0;
Hungary;10.07.2020;3.0;2.0;2435.0;
Hungary;11.07.2020;6.0;2.0;1183.0;
Hungary;12.07.2020;5.0;0.0;1205.0;
Hungary;13.07.2020;13.0;0.0;1136.0;
Hungary;14.07.2020;11.0;0.0;797.0;
Hungary;15.07.2020;5.0;0.0;2827.0;
Hungary;16.07.2020;16.0;0.0;1447.0;
Hungary;17.07.2020;14.0;0.0;2117.0;
Hungary;18.07.2020;22.0;1.0;2384.0;
Hungary;19.07.2020;18.0;0.0;2713.0;
Hungary;20.07.2020;6.0;0.0;2224.0;
Hungary;21.07.2020;8.0;0.0;760.0;
Hungary;22.07.2020;19.0;0.0;2158.0;
Hungary;23.07.2020;14.0;0.0;3132.0;
Hungary;24.07.2020;18.0;0.0;3734.0;
Hungary;25.07.2020;26.0;0.0;3819.0;
Hungary;26.07.2020;11.0;0.0;2881.0;
Hungary;27.07.2020;13.0;0.0;2029.0;
Hungary;28.07.2020;8.0;0.0;1656.0;
Hungary;29.07.2020;9.0;0.0;3207.0;
Hungary;30.07.2020;19.0;0.0;3015.0;
Hungary;31.07.2020;21.0;0.0;2702.0;
Hungary;01.08.2020;21.0;1.0;3724.0;
Hungary;02.08.2020;9.0;0.0;2110.0;
Hungary;03.08.2020;9.0;0.0;1965.0;
Hungary;04.08.2020;9.0;1.0;1170.0;
Hungary;05.08.2020;11.0;1.0;1976.0;
Hungary;06.08.2020;33.0;1.0;2438.0;
Hungary;07.08.2020;24.0;2.0;2921.0;
Hungary;08.08.2020;32.0;0.0;2970.0;
Hungary;09.08.2020;43.0;0.0;2335.0;
Hungary;10.08.2020;35.0;3.0;1888.0;
Hungary;11.08.2020;15.0;0.0;799.0;
Hungary;12.08.2020;22.0;0.0;2897.0;
Hungary;13.08.2020;45.0;2.0;3189.0;
Hungary;14.08.2020;40.0;0.0;3142.0;
Hungary;15.08.2020;24.0;0.0;2998.0;
Hungary;16.08.2020;39.0;1.0;2923.0;
Hungary;17.08.2020;30.0;0.0;2324.0;
Hungary;18.08.2020;24.0;1.0;2479.0;
Hungary;19.08.2020;32.0;0.0;3700.0;
Hungary;20.08.2020;44.0;0.0;2968.0;
Hungary;21.08.2020;52.0;2.0;3352.0;
Hungary;22.08.2020;35.0;0.0;1480.0;
Hungary;23.08.2020;22.0;2.0;2181.0;
Hungary;24.08.2020;36.0;0.0;1458.0;
Hungary;25.08.2020;24.0;1.0;1892.0;
Hungary;26.08.2020;73.0;0.0;4625.0;
Hungary;27.08.2020;91.0;0.0;3732.0;
Hungary;28.08.2020;132.0;0.0;5846.0;
Hungary;29.08.2020;158.0;0.0;3245.0;
Hungary;30.08.2020;292.0;0.0;6380.0;
Hungary;31.08.2020;178.0;1.0;3880.0;
Hungary;01.09.2020;118.0;1.0;1792.0;
Hungary;02.09.2020;365.0;3.0;7589.0;
Hungary;03.09.2020;301.0;1.0;7516.0;
Hungary;04.09.2020;459.0;1.0;7091.0;
Hungary;05.09.2020;510.0;3.0;8097.0;
Hungary;06.09.2020;495.0;0.0;9765.0;
Hungary;07.09.2020;576.0;1.0;11424.0;
Hungary;08.09.2020;341.0;1.0;5722.0;
Hungary;09.09.2020;411.0;2.0;8335.0;
Hungary;10.09.2020;476.0;2.0;10104.0;
Hungary;11.09.2020;718.0;1.0;11637.0;
Hungary;12.09.2020;916.0;2.0;11841.0;
Hungary;13.09.2020;484.0;4.0;8834.0;
Hungary;14.09.2020;844.0;5.0;11314.0;
Hungary;15.09.2020;726.0;4.0;8653.0;
Hungary;16.09.2020;581.0;8.0;9827.0;
Hungary;17.09.2020;710.0;9.0;12381.0;
Hungary;18.09.2020;941.0;6.0;11546.0;
Hungary;19.09.2020;809.0;6.0;12504.0;
Hungary;20.09.2020;1070.0;8.0;11877.0;
Hungary;21.09.2020;876.0;3.0;10022.0;
Hungary;22.09.2020;633.0;8.0;6010.0;
Hungary;23.09.2020;951.0;8.0;13461.0;
Hungary;24.09.2020;750.0;7.0;11945.0;
Hungary;25.09.2020;927.0;9.0;11116.0;
Hungary;26.09.2020;950.0;12.0;11782.0;
Hungary;27.09.2020;937.0;6.0;10073.0;
Hungary;28.09.2020;702.0;13.0;7065.0;
Hungary;29.09.2020;851.0;8.0;7037.0;
Hungary;30.09.2020;894.0;8.0;11167.0;
Hungary;01.10.2020;848.0;16.0;11972.0;
Hungary;02.10.2020;1322.0;17.0;12394.0;
Hungary;03.10.2020;1086.0;14.0;11174.0;
Hungary;04.10.2020;858.0;10.0;7957.0;
Hungary;05.10.2020;905.0;11.0;6424.0;
Hungary;06.10.2020;818.0;20.0;5699.0;
Hungary;07.10.2020;816.0;24.0;9726.0;
Hungary;08.10.2020;932.0;21.0;11462.0;
Hungary;09.10.2020;1176.0;15.0;11163.0;
Hungary;10.10.2020;1374.0;20.0;11719.0;
Hungary;11.10.2020;1068.0;21.0;10203.0;
Hungary;12.10.2020;1173.0;14.0;8527.0;
Hungary;13.10.2020;1025.0;28.0;7123.0;
Hungary;14.10.2020;920.0;27.0;9658.0;
Hungary;15.10.2020;950.0;29.0;10742.0;
Hungary;16.10.2020;1293.0;33.0;9797.0;
Hungary;17.10.2020;1791.0;24.0;12971.0;
Hungary;18.10.2020;1474.0;33.0;9997.0;
Hungary;19.10.2020;1478.0;31.0;9651.0;
Hungary;20.10.2020;989.0;38.0;6332.0;
Hungary;21.10.2020;1423.0;48.0;9113.0;
Hungary;22.10.2020;2032.0;46.0;16361.0;
Hungary;23.10.2020;2066.0;47.0;13628.0;
Hungary;24.10.2020;1820.0;38.0;11971.0;
Hungary;25.10.2020;3149.0;35.0;18932.0;
Hungary;26.10.2020;2316.0;47.0;10010.0;
Hungary;27.10.2020;2079.0;63.0;11710.0;
Hungary;28.10.2020;2291.0;43.0;15596.0;
Hungary;29.10.2020;2194.0;56.0;15253.0;
Hungary;30.10.2020;3286.0;65.0;15638.0;
Hungary;31.10.2020;3908.0;51.0;16563.0;
Hungary;01.11.2020;3878.0;69.0;18600.0;
Hungary;02.11.2020;3581.0;70.0;13628.0;
Hungary;03.11.2020;3989.0;84.0;14620.0;
Hungary;04.11.2020;4219.0;90.0;17657.0;
Hungary;05.11.2020;3928.0;84.0;17968.0;
Hungary;06.11.2020;4709.0;103.0;20025.0;
Hungary;07.11.2020;5318.0;107.0;22321.0;
Hungary;08.11.2020;4673.0;81.0;19189.0;
Hungary;09.11.2020;5162.0;55.0;16248.0;
Hungary;10.11.2020;4140.0;103.0;13068.0;
Hungary;11.11.2020;3945.0;101.0;20987.0;
Hungary;12.11.2020;3927.0;87.0;23521.0;
Hungary;13.11.2020;5097.0;99.0;23912.0;
Hungary;14.11.2020;4836.0;107.0;19140.0;
Hungary;15.11.2020;4238.0;107.0;28715.0;
Hungary;16.11.2020;6495.0;93.0;6098.0;
Hungary;17.11.2020;5203.0;91.0;27292.0;
Hungary;18.11.2020;4290.0;99.0;21519.0;
Hungary;19.11.2020;4512.0;92.0;23357.0;
Hungary;20.11.2020;4440.0;96.0;22860.0;
Hungary;21.11.2020;4397.0;121.0;24806.0;
Hungary;22.11.2020;4320.0;111.0;22173.0;
Hungary;23.11.2020;3334.0;91.0;15311.0;
Hungary;24.11.2020;3929.0;117.0;10144.0;
Hungary;25.11.2020;3806.0;106.0;20016.0;
Hungary;26.11.2020;6360.0;115.0;31879.0;
Hungary;27.11.2020;6393.0;135.0;21006.0;
Hungary;28.11.2020;6268.0;152.0;21562.0;
Hungary;29.11.2020;6819.0;156.0;16311.0;
Hungary;30.11.2020;5595.0;151.0;8946.0;
Hungary;01.12.2020;3951.0;154.0;5758.0;
Hungary;02.12.2020;4136.0;165.0;14944.0;
Hungary;03.12.2020;6635.0;182.0;26044.0;
Hungary;04.12.2020;6212.0;189.0;18479.0;
Hungary;05.12.2020;5525.0;193.0;23290.0;
Hungary;06.12.2020;6697.0;162.0;23681.0;
Hungary;07.12.2020;3870.0;116.0;21424.0;
Hungary;08.12.2020;2219.0;136.0;9527.0;
Hungary;09.12.2020;3221.0;160.0;28737.0;
Hungary;10.12.2020;5415.0;171.0;29325.0;
Hungary;11.12.2020;6197.0;171.0;28603.0;
Hungary;12.12.2020;5047.0;162.0;30452.0;
Hungary;13.12.2020;4153.0;181.0;25239.0;
Hungary;14.12.2020;3470.0;165.0;19245.0;
Hungary;15.12.2020;1893.0;107.0;10903.0;
Hungary;16.12.2020;2804.0;144.0;12636.0;
Hungary;17.12.2020;2982.0;157.0;18362.0;
Hungary;18.12.2020;4428.0;187.0;32067.0;
Hungary;19.12.2020;4045.0;189.0;24204.0;
Hungary;20.12.2020;2967.0;185.0;24033.0;
Hungary;21.12.2020;2141.0;183.0;15451.0;
Hungary;22.12.2020;1238.0;180.0;7937.0;
Hungary;23.12.2020;1894.0;154.0;21239.0;
Hungary;24.12.2020;3292.0;113.0;26186.0;
Hungary;25.12.2020;2610.0;104.0;22154.0;
Hungary;26.12.2020;1198.0;118.0;9494.0;
Hungary;27.12.2020;698.0;96.0;3292.0;
